# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240801
# 종료일: 20240831
페이지 경로 및 화면 클래스,기기 카테고리,조회수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/archives/21558,desktop,18,16,1.125,59.125,85,0,0
/archives/37693,desktop,18,16,1.125,85.125,82,0,0
/archives/69107,desktop,18,15,1.2,27.133333333333333,85,0,0
/archives/7696,desktop,18,17,1.0588235294117647,22.529411764705884,86,0,0
/archives/78553,desktop,18,13,1.3846153846153846,20.307692307692307,80,0,0
/archives/83166,desktop,18,16,1.125,56.375,84,0,0
/archives/tag/sk주유소,desktop,18,14,1.2857142857142858,16.928571428571427,86,0,0
/archives/10179,desktop,17,14,1.2142857142857142,17.857142857142858,82,0,0
/archives/102419,desktop,17,16,1.0625,41.8125,77,0,0
/archives/103803,mobile,17,9,1.8888888888888888,115.44444444444444,71,0,0
/archives/104439,desktop,17,15,1.1333333333333333,27.8,86,0,0
/archives/110055,mobile,17,17,1,79,84,0,0
/archives/113159,tablet,17,12,1.4166666666666667,12.333333333333334,62,0,0
/archives/114309,desktop,17,16,1.0625,9.4375,76,0,0
/archives/115791,desktop,17,15,1.1333333333333333,18.866666666666667,70,0,0
/archives/11993,desktop,17,15,1.1333333333333333,97.06666666666666,83,0,0
/archives/22283,desktop,17,14,1.2142857142857142,33.57142857142857,79,0,0
/archives/23352,desktop,17,16,1.0625,19.1875,82,0,0
/archives/24686,mobile,17,17,1,38.94117647058823,83,0,0
/archives/34355,desktop,17,14,1.2142857142857142,40.5,73,0,0
/archives/83571,mobile,17,16,1.0625,128,76,0,0
/archives/85187,desktop,17,13,1.3076923076923077,44.15384615384615,83,0,0
/archives/93988,mobile,17,15,1.1333333333333333,11.733333333333333,71,0,0
/archives/tag/싱가포르-복합-정제마진,desktop,17,15,1.1333333333333333,4.733333333333333,83,0,0
/newsroom-guide,mobile,17,12,1.4166666666666667,17.833333333333332,58,0,0
/archives/100159,desktop,16,13,1.2307692307692308,19.46153846153846,80,0,0
/archives/101248,desktop,16,14,1.1428571428571428,36.07142857142857,72,0,0
/archives/10330,desktop,16,10,1.6,50,67,0,0
/archives/10557,mobile,16,14,1.1428571428571428,47,70,0,0
/archives/107036,mobile,16,16,1,5.375,63,0,0
/archives/109462,mobile,16,15,1.0666666666666667,57.46666666666667,79,0,0
/archives/110458,desktop,16,12,1.3333333333333333,39,62,0,0
/archives/112250,desktop,16,16,1,26.875,61,0,0
/archives/114789,desktop,16,12,1.3333333333333333,116.58333333333333,64,0,0
/archives/11793,desktop,16,8,2,4.75,68,0,0
/archives/13104,mobile,16,13,1.2307692307692308,26.692307692307693,68,0,0
/archives/20948,desktop,16,15,1.0666666666666667,26.866666666666667,74,0,0
/archives/25596,desktop,16,15,1.0666666666666667,29.333333333333332,82,0,0
/archives/60291,mobile,16,10,1.6,47.4,65,0,0
/archives/61743,mobile,16,13,1.2307692307692308,37,65,0,0
/archives/67904,mobile,16,16,1,14.0625,79,0,0
/archives/7268,desktop,16,13,1.2307692307692308,54.76923076923077,72,0,0
/archives/73127,desktop,16,14,1.1428571428571428,31.357142857142858,83,0,0
/archives/7636,desktop,16,16,1,19.875,77,0,0
/archives/80568,mobile,16,12,1.3333333333333333,12.583333333333334,64,0,0
/archives/83181,desktop,16,14,1.1428571428571428,37,78,0,0
/archives/86439,desktop,16,13,1.2307692307692308,70.53846153846153,76,0,0
/archives/94397,desktop,16,17,0.9411764705882353,17.294117647058822,69,0,0
/archives/96387,desktop,16,9,1.7777777777777777,118.55555555555556,73,0,0
/archives/96879,desktop,16,13,1.2307692307692308,47.84615384615385,77,0,0
/archives/100222,desktop,15,13,1.1538461538461537,30.076923076923077,61,0,0
/archives/102835,desktop,15,14,1.0714285714285714,109,80,0,0
/archives/103287,desktop,15,9,1.6666666666666667,75.11111111111111,66,0,0
/archives/103989,mobile,15,14,1.0714285714285714,40.714285714285715,67,0,0
/archives/105131,desktop,15,14,1.0714285714285714,25.428571428571427,68,0,0
/archives/105449,desktop,15,15,1,19.4,70,0,0
/archives/105883,desktop,15,14,1.0714285714285714,57.07142857142857,68,0,0
/archives/110959,desktop,15,10,1.5,14,61,0,0
/archives/112183,desktop,15,12,1.25,17.5,68,0,0
/archives/113197,desktop,15,15,1,14.266666666666667,69,0,0
/archives/113475,desktop,15,11,1.3636363636363635,27.272727272727273,69,0,0
/archives/114221,desktop,15,13,1.1538461538461537,40.61538461538461,61,0,0
/archives/114773,mobile,15,13,1.1538461538461537,31.384615384615383,69,0,0
/archives/114810,desktop,15,12,1.25,43.666666666666664,64,0,0
/archives/114931,desktop,15,13,1.1538461538461537,32,61,0,0
/archives/115380,mobile,15,13,1.1538461538461537,25.384615384615383,66,0,0
/archives/115691,desktop,15,15,1,27.6,73,0,0
/archives/14188,mobile,15,14,1.0714285714285714,34.142857142857146,71,0,0
/archives/16295,desktop,15,15,1,43.46666666666667,76,0,0
/archives/28520,mobile,15,13,1.1538461538461537,18.153846153846153,65,0,0
/archives/47000,mobile,15,15,1,36.86666666666667,71,0,0
/archives/47895,desktop,15,15,1,43.13333333333333,69,0,0
/archives/67904,desktop,15,15,1,24.066666666666666,68,0,0
/archives/80568,desktop,15,15,1,13.666666666666666,69,0,0
/archives/82326,desktop,15,13,1.1538461538461537,32.30769230769231,71,0,0
/archives/8482,mobile,15,15,1,13.066666666666666,72,0,0
/archives/85278,mobile,15,10,1.5,119.4,63,0,0
/archives/8544,mobile,15,14,1.0714285714285714,17.571428571428573,67,0,0
/archives/9512,desktop,15,14,1.0714285714285714,28.928571428571427,69,0,0
/archives/97151,desktop,15,14,1.0714285714285714,37.357142857142854,49,0,0
/archives/99547,desktop,15,13,1.1538461538461537,12.23076923076923,53,0,0
/archives/tag/sk-battery-america,desktop,15,11,1.3636363636363635,7.090909090909091,68,0,0
/archives/tag/세대공감-clan,desktop,15,3,5,54.666666666666664,60,0,0
/archives/tag/일하는-방식의-혁신,desktop,15,5,3,63.6,64,0,0
/mergerqna2,mobile,15,11,1.3636363636363635,14,48,0,0
/newsletter_agreement,desktop,15,10,1.5,25.2,74,0,0
/archives/100739,desktop,14,11,1.2727272727272727,32.54545454545455,59,0,0
/archives/107618,desktop,14,10,1.4,51.7,63,0,0
/archives/112239,desktop,14,13,1.0769230769230769,18.23076923076923,59,0,0
/archives/112480,mobile,14,13,1.0769230769230769,16.307692307692307,62,0,0
/archives/113432,desktop,14,11,1.2727272727272727,24.272727272727273,59,0,0
/archives/113855,mobile,14,14,1,7.214285714285714,58,0,0
/archives/115074,desktop,14,11,1.2727272727272727,13.545454545454545,54,0,0
/archives/20855,mobile,14,13,1.0769230769230769,62.92307692307692,71,0,0
/archives/21573,desktop,14,12,1.1666666666666667,85.75,77,0,0
/archives/22283,mobile,14,12,1.1666666666666667,34.583333333333336,63,0,0
/archives/26620,desktop,14,13,1.0769230769230769,32.15384615384615,67,0,0
/archives/33074,mobile,14,4,3.5,227,52,0,0
/archives/34624,desktop,14,13,1.0769230769230769,33.92307692307692,65,0,0
/archives/48028,tablet,14,8,1.75,74.875,54,0,0
/archives/79287,desktop,14,11,1.2727272727272727,36.45454545454545,62,0,0
/archives/88198,mobile,14,13,1.0769230769230769,57.15384615384615,64,0,0
/archives/94081,mobile,14,9,1.5555555555555556,56.22222222222222,54,0,0
/archives/94488,desktop,14,8,1.75,80.375,60,0,0
/archives/96443,desktop,14,14,1,44.785714285714285,67,0,0
/archives/9660,desktop,14,9,1.5555555555555556,5.888888888888889,54,0,0
/archives/97077,mobile,14,13,1.0769230769230769,29.692307692307693,59,0,0
/archives/97463,desktop,14,13,1.0769230769230769,22.153846153846153,61,0,0
/archives/9782,desktop,14,10,1.4,47.8,63,0,0
/archives/tag/sk루브리컨츠,desktop,14,13,1.0769230769230769,6.230769230769231,67,0,0
/archives/tag/sk이노베이션-울산complex,mobile,14,13,1.0769230769230769,4.461538461538462,61,0,0
/archives/tag/배터리,desktop,14,13,1.0769230769230769,8.615384615384615,63,0,0
/archives/tag/환경과학기술원,desktop,14,10,1.4,10.7,62,0,0
/mergerqna3,mobile,14,11,1.2727272727272727,4.090909090909091,35,0,0
/mergerqna4,mobile,14,7,2,39.42857142857143,43,0,0
/archives/100244,desktop,13,12,1.0833333333333333,10.833333333333334,61,0,0
/archives/10179,mobile,13,5,2.6,29.2,48,0,0
/archives/103302,desktop,13,8,1.625,89.625,54,0,0
/archives/104151,desktop,13,9,1.4444444444444444,20.77777777777778,59,0,0
/archives/10815,tablet,13,11,1.1818181818181819,66.45454545454545,58,0,0
/archives/108874,mobile,13,12,1.0833333333333333,68,60,0,0
/archives/109603,desktop,13,13,1,15.538461538461538,59,0,0
/archives/109977,desktop,13,12,1.0833333333333333,140.66666666666666,64,0,0
/archives/110120,desktop,13,13,1,18.53846153846154,64,0,0
/archives/110206,desktop,13,10,1.3,38.9,65,0,0
/archives/111968,desktop,13,13,1,39.76923076923077,50,0,0
/archives/112411,desktop,13,10,1.3,16.3,54,0,0
/archives/112882,desktop,13,8,1.625,13.5,55,0,0
/archives/113952,tablet,13,9,1.4444444444444444,92.11111111111111,49,0,0
/archives/115380,desktop,13,11,1.1818181818181819,128.1818181818182,58,0,0
/archives/115587,desktop,13,13,1,31,55,0,0
/archives/116261,desktop,13,11,1.1818181818181819,25.363636363636363,50,0,0
/archives/12513,desktop,13,12,1.0833333333333333,61.166666666666664,67,0,0
/archives/13264,desktop,13,11,1.1818181818181819,18.545454545454547,59,0,0
/archives/24686,desktop,13,11,1.1818181818181819,98.27272727272727,62,0,0
/archives/25579,mobile,13,12,1.0833333333333333,32,56,0,0
/archives/27556,mobile,13,7,1.8571428571428572,36.857142857142854,49,0,0
/archives/34140,desktop,13,8,1.625,18.125,56,0,0
/archives/36237,mobile,13,12,1.0833333333333333,14.166666666666666,57,0,0
/archives/37795,desktop,13,11,1.1818181818181819,55.81818181818182,59,0,0
/archives/47699,desktop,13,13,1,20.692307692307693,71,0,0
/archives/59030,mobile,13,10,1.3,41.1,54,0,0
/archives/72120,desktop,13,12,1.0833333333333333,91.25,62,0,0
/archives/76643,desktop,13,10,1.3,65.8,56,0,0
/archives/89158,desktop,13,13,1,49.92307692307692,65,0,0
/archives/91375,desktop,13,10,1.3,21,58,0,0
/archives/93780,mobile,13,10,1.3,51.1,59,0,0
/archives/94778,desktop,13,10,1.3,24.9,65,0,0
/archives/96145,desktop,13,13,1,21,52,0,0
/archives/tag/sk주유소,mobile,13,8,1.625,6,48,0,0
/archives/100553,desktop,12,12,1,20.25,59,0,0
/archives/100851,desktop,12,12,1,22.166666666666668,56,0,0
/archives/101589,desktop,12,9,1.3333333333333333,35.888888888888886,60,0,0
/archives/101945,desktop,12,9,1.3333333333333333,25,53,0,0
/archives/103860,desktop,12,10,1.2,75.7,54,0,0
/archives/104439,mobile,12,9,1.3333333333333333,35.888888888888886,49,0,0
/archives/10512,mobile,12,9,1.3333333333333333,39.111111111111114,49,0,0
/archives/105821,desktop,12,10,1.2,13.2,53,0,0
/archives/105914,desktop,12,8,1.5,20,52,0,0
/archives/110120,mobile,12,11,1.0909090909090908,7.363636363636363,51,0,0
/archives/110469,desktop,12,6,2,46.5,45,0,0
/archives/111373,desktop,12,8,1.5,23.25,45,0,0
/archives/112754,desktop,12,11,1.0909090909090908,38.63636363636363,59,0,0
/archives/112956,mobile,12,11,1.0909090909090908,12.727272727272727,54,0,0
/archives/112995,desktop,12,10,1.2,31.7,55,0,0
/archives/114483,mobile,12,12,1,56.25,50,0,0
/archives/114530,desktop,12,12,1,81.83333333333333,41,0,0
/archives/115494,desktop,12,12,1,21.416666666666668,44,0,0
/archives/116189,mobile,12,11,1.0909090909090908,68.72727272727273,50,0,0
/archives/116276,mobile,12,10,1.2,29.6,47,0,0
/archives/21558,mobile,12,10,1.2,72.8,59,0,0
/archives/25596,mobile,12,12,1,27.083333333333332,58,0,0
/archives/30434,mobile,12,12,1,18.333333333333332,59,0,0
/archives/36348,mobile,12,12,1,16.416666666666668,55,0,0
/archives/45061,desktop,12,11,1.0909090909090908,28.90909090909091,59,0,0
/archives/57901,mobile,12,10,1.2,14.6,46,0,0
/archives/59917,desktop,12,8,1.5,43.375,51,0,0
/archives/6811,desktop,12,9,1.3333333333333333,33,52,0,0
/archives/69589,mobile,12,9,1.3333333333333333,45.333333333333336,54,0,0
/archives/75079,desktop,12,8,1.5,49.5,59,0,0
/archives/75513,desktop,12,8,1.5,131.5,50,0,0
/archives/7696,mobile,12,12,1,63.666666666666664,55,0,0
/archives/85464,desktop,12,12,1,2.0833333333333335,37,0,0
/archives/90543,tablet,12,6,2,36,42,0,0
/archives/95110,mobile,12,11,1.0909090909090908,49.72727272727273,52,0,0
/archives/97579,desktop,12,8,1.5,36.875,50,0,0
/archives/97638,mobile,12,12,1,35.916666666666664,58,0,0
/archives/97843,desktop,12,14,0.8571428571428571,41.857142857142854,47,0,0
/archives/98756,desktop,12,9,1.3333333333333333,65,50,0,0
/archives/category/business/sk-geo-centric,mobile,12,7,1.7142857142857142,83.42857142857143,48,0,0
/archives/category/press/archive/photo,desktop,12,10,1.2,72.4,50,0,0
/archives/tag/sk-울산clx,mobile,12,3,4,232.33333333333334,56,0,0
/mergerqna8,mobile,12,11,1.0909090909090908,20.545454545454547,37,0,0
/archives/100001,desktop,11,9,1.2222222222222223,10.666666666666666,53,0,0
/archives/100041,desktop,11,6,1.8333333333333333,73.16666666666667,45,0,0
/archives/102756,mobile,11,11,1,38.36363636363637,48,0,0
/archives/104421,desktop,11,10,1.1,19.1,46,0,0
/archives/105571,desktop,11,6,1.8333333333333333,74,42,0,0
/archives/105691,desktop,11,8,1.375,39.25,47,0,0
/archives/111312,desktop,11,9,1.2222222222222223,12.444444444444445,51,0,0
/archives/112046,desktop,11,9,1.2222222222222223,31.444444444444443,48,0,0
/archives/112815,desktop,11,10,1.1,106.2,51,0,0
/archives/112995,mobile,11,11,1,8.727272727272727,49,0,0
/archives/113121,desktop,11,7,1.5714285714285714,6.571428571428571,42,0,0
/archives/114172,mobile,11,9,1.2222222222222223,14.222222222222221,42,0,0
/archives/115416,desktop,11,11,1,70.63636363636364,49,0,0
/archives/18429,desktop,11,7,1.5714285714285714,71.28571428571429,44,0,0
/archives/23900,mobile,11,5,2.2,65.4,44,0,0
/archives/24588,mobile,11,11,1,39.18181818181818,55,0,0
/archives/25623,desktop,11,8,1.375,54.5,51,0,0
/archives/25711,mobile,11,11,1,43.18181818181818,46,0,0
/archives/26029,desktop,11,8,1.375,34.25,48,0,0
/archives/28520,desktop,11,9,1.2222222222222223,22.22222222222222,52,0,0
/archives/30434,desktop,11,9,1.2222222222222223,32,57,0,0
/archives/31846,desktop,11,10,1.1,20.7,56,0,0
/archives/31857,desktop,11,11,1,16.272727272727273,50,0,0
/archives/38114,desktop,11,11,1,32.27272727272727,54,0,0
/archives/38706,mobile,11,10,1.1,26.8,54,0,0
/archives/57650,desktop,11,10,1.1,25.7,50,0,0
/archives/60780,desktop,11,10,1.1,29.6,57,0,0
/archives/60780,mobile,11,7,1.5714285714285714,41.42857142857143,44,0,0
/archives/61250,desktop,11,10,1.1,33.3,55,0,0
/archives/69357,mobile,11,9,1.2222222222222223,16.666666666666668,48,0,0
/archives/7380,desktop,11,11,1,160.72727272727272,51,0,0
/archives/7475,desktop,11,11,1,31.727272727272727,57,0,0
/archives/80564,desktop,11,8,1.375,55.125,43,0,0
/archives/86941,desktop,11,11,1,76.45454545454545,51,0,0
/archives/88954,desktop,11,7,1.5714285714285714,63,50,0,0
/archives/9049,desktop,11,11,1,101.18181818181819,56,0,0
/archives/94081,desktop,11,11,1,26.636363636363637,57,0,0
/archives/94318,desktop,11,8,1.375,56,47,0,0
/archives/9439,desktop,11,11,1,42.09090909090909,57,0,0
/archives/95134,desktop,11,8,1.375,37.375,54,0,0
/archives/97693,desktop,11,8,1.375,39.875,49,0,0
/archives/9807,desktop,11,11,1,41.81818181818182,56,0,0
/archives/98215,mobile,11,9,1.2222222222222223,19.666666666666668,47,0,0
/archives/category/industry-and-insight,mobile,11,5,2.2,4.8,31,0,0
/archives/category/press/press-release,mobile,11,9,1.2222222222222223,16.666666666666668,42,0,0
/mergerqna5,mobile,11,8,1.375,49.875,42,0,0
/mergerqna6,mobile,11,8,1.375,10.875,31,0,0
/archives/100303,desktop,10,8,1.25,19.875,44,0,0
/archives/100641,desktop,10,7,1.4285714285714286,49.714285714285715,46,0,0
/archives/101442,desktop,10,9,1.1111111111111112,24.88888888888889,47,0,0
/archives/102896,mobile,10,9,1.1111111111111112,19.77777777777778,47,0,0
/archives/103500,desktop,10,9,1.1111111111111112,10.444444444444445,43,0,0
/archives/103932,desktop,10,10,1,10.3,51,0,0
/archives/104187,mobile,10,9,1.1111111111111112,83.22222222222223,47,0,0
/archives/105499,desktop,10,9,1.1111111111111112,45.666666666666664,48,0,0
/archives/105676,desktop,10,8,1.25,42.125,44,0,0
/archives/108736,desktop,10,9,1.1111111111111112,25.444444444444443,39,0,0
/archives/110003,desktop,10,10,1,33.3,51,0,0
/archives/112418,mobile,10,10,1,17,37,0,0
/archives/113419,desktop,10,10,1,18,38,0,0
/archives/114327,desktop,10,6,1.6666666666666667,34.333333333333336,47,0,0
/archives/114632,mobile,10,10,1,6.2,45,0,0
/archives/114751,desktop,10,9,1.1111111111111112,30.444444444444443,46,0,0
/archives/115302,desktop,10,10,1,12.5,45,0,0
/archives/115587,mobile,10,9,1.1111111111111112,21.88888888888889,38,0,0
/archives/115706,mobile,10,10,1,28.8,36,0,0
/archives/115837,mobile,10,10,1,23.8,39,0,0
/archives/13718,desktop,10,8,1.25,18.375,35,0,0
/archives/14070,mobile,10,9,1.1111111111111112,20.666666666666668,45,0,0
/archives/16114,desktop,10,9,1.1111111111111112,11.222222222222221,46,0,0
/archives/17256,desktop,10,10,1,18.4,50,0,0
/archives/21261,desktop,10,10,1,36.6,50,0,0
/archives/22310,tablet,10,8,1.25,26.875,40,0,0
/archives/24192,desktop,10,9,1.1111111111111112,36.44444444444444,52,0,0
/archives/28157,desktop,10,10,1,37.1,47,0,0
/archives/3293,desktop,10,9,1.1111111111111112,65.11111111111111,45,0,0
/archives/33139,desktop,10,9,1.1111111111111112,47.888888888888886,52,0,0
/archives/36253,desktop,10,9,1.1111111111111112,28.555555555555557,47,0,0
/archives/45601,mobile,10,9,1.1111111111111112,23.555555555555557,42,0,0
/archives/47741,desktop,10,8,1.25,13.125,41,0,0
/archives/51746,mobile,10,9,1.1111111111111112,33.77777777777778,42,0,0
/archives/63410,desktop,10,6,1.6666666666666667,8.666666666666666,39,0,0
/archives/65154,mobile,10,10,1,34.4,47,0,0
/archives/69357,desktop,10,10,1,21.2,50,0,0
/archives/70071,mobile,10,10,1,63.8,49,0,0
/archives/72104,mobile,10,9,1.1111111111111112,4.333333333333333,43,0,0
/archives/73965,desktop,10,10,1,34.1,46,0,0
/archives/76328,desktop,10,8,1.25,37.125,48,0,0
/archives/76343,desktop,10,6,1.6666666666666667,45.333333333333336,41,0,0
/archives/76420,desktop,10,8,1.25,41,46,0,0
/archives/78457,desktop,10,10,1,16.4,48,0,0
/archives/80603,desktop,10,9,1.1111111111111112,21.22222222222222,45,0,0
